ID_hotspot_globale,x,y,integration_radius,luminosity,error,T,v
49,1497.07,508.22,23,2087.8,3.29138,20.0,58.3
50,1502.77,863.92,23,22.0854,0.865625,20.0,52.3
50,1502.77,863.92,23,40.6926,0.958047,20.0,53.3
50,1502.77,863.92,23,81.4178,0.937471,20.0,54.3
50,1502.77,863.92,23,113.394,1.0677,20.0,55.3
50,1502.77,863.92,23,183.621,1.26527,20.0,56.3
50,1502.77,863.92,23,316.29,1.59975,20.0,58.3
51,1536.31,405.8,23,2.13303,0.878724,20.0,52.3
51,1536.31,405.8,23,-1.69716,1.02128,20.0,53.3
51,1536.31,405.8,23,5.14488,1.15577,20.0,54.3
51,1536.31,405.8,23,36.0436,1.20479,20.0,55.3
51,1536.31,405.8,23,57.3057,1.44342,20.0,56.3
51,1536.31,405.8,23,96.5127,1.58101,20.0,58.3
52,1584.77,651.79,23,6.49859,1.01848,20.0,52.3
52,1584.77,651.79,23,0.176763,1.02458,20.0,53.3
52,1584.77,651.79,23,5.32249,1.25045,20.0,54.3
52,1584.77,651.79,23,14.875,1.2382,20.0,55.3
52,1584.77,651.79,23,36.2908,1.47837,20.0,56.3
52,1584.77,651.79,23,101.47,1.84435,20.0,58.3
53,1584.84,810.2,23,9.37571,1.0623,20.0,52.3
53,1584.84,810.2,23,10.4462,1.2354,20.0,53.3
53,1584.84,810.2,23,8.05336,1.33136,20.0,54.3
53,1584.84,810.2,23,14.5977,1.36745,20.0,55.3
53,1584.84,810.2,23,26.6025,1.58411,20.0,56.3
53,1584.84,810.2,23,51.811,1.79488,20.0,58.3
54,1732.83,722.97,23,234.336,1.0525,20.0,52.3
54,1732.83,722.97,23,800.329,1.43382,20.0,53.3
54,1732.83,722.97,23,1930.2,1.86198,20.0,54.3
54,1732.83,722.97,23,3462.63,2.59451,20.0,55.3
54,1732.83,722.97,23,4483.58,14.9021,20.0,56.3
54,1732.83,722.97,23,12310.5,11.397,20.0,58.3
55,1772.46,478.76,23,32.3829,0.942711,20.0,52.3
55,1772.46,478.76,23,90.2254,1.19988,20.0,53.3
55,1772.46,478.76,23,168.729,1.26644,20.0,54.3
55,1772.46,478.76,23,254.687,1.37724,20.0,55.3
55,1772.46,478.76,23,354.486,1.56986,20.0,56.3
55,1772.46,478.76,23,607.96,2.12801,20.0,58.3
56,1782.81,556.02,23,13.7983,1.15886,20.0,52.3
56,1782.81,556.02,23,45.764,1.39372,20.0,53.3
56,1782.81,556.02,23,97.3302,1.50001,20.0,54.3
56,1782.81,556.02,23,148.721,1.59972,20.0,55.3
56,1782.81,556.02,23,201.366,1.87326,20.0,56.3
56,1782.81,556.02,23,379.265,2.13455,20.0,58.3
57,1820.94,357.3,23,7.10558,1.30661,20.0,52.3
57,1820.94,357.3,23,34.689,1.33338,20.0,53.3
57,1820.94,357.3,23,101.181,1.57944,20.0,54.3
57,1820.94,357.3,23,208.268,1.71044,20.0,55.3
57,1820.94,357.3,23,351.203,2.05683,20.0,56.3
57,1820.94,357.3,23,843.089,2.82935,20.0,58.3
58,1821.67,993.59,23,13.2181,1.35502,20.0,52.3
58,1821.67,993.59,23,22.6767,1.53031,20.0,53.3
58,1821.67,993.59,23,39.9546,1.78648,20.0,54.3
58,1821.67,993.59,23,50.1285,1.79739,20.0,55.3
58,1821.67,993.59,23,88.121,2.09553,20.0,56.3
58,1821.67,993.59,23,350.017,3.55264,20.0,58.3
59,1851.66,558.25,23,32.0224,1.34584,20.0,52.3
59,1851.66,558.25,23,84.5024,1.46195,20.0,53.3
59,1851.66,558.25,23,146.977,1.89666,20.0,54.3
59,1851.66,558.25,23,250.917,1.9194,20.0,55.3
59,1851.66,558.25,23,394.358,2.04888,20.0,56.3
59,1851.66,558.25,23,776.556,2.93974,20.0,58.3
