spot,x,y,luminosity,error,T,v,phase,detection,status,integration_radius,integration_area,run_number,match_distance,geometry_source_phase,geometry_source_run,geometry_mode,deltaL1,deltaL2,deltaL,lambda,lambda_stat_error,deltaLambda,A,A_stat_error,fit_chi2,fit_ndf,fit_chi2ndf,fit_status,covmatrix_status,edm,fit_converged
41,1321.6,76.13,13.9473,1.34134,17.0,56.13,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,0.1964688270438712,annealing_T=100_h=5,20260612-001017,previous_detection,7.04664,5.46333,7.04664,-0.0761121,0.0422269,0.343148,43.8973,35.4902,28.6598,2,14.3299,0,3,6.51966e-06,1
41,1321.6,76.13,8.646,1.46413,19.0,56.24,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,0.1964688270438712,annealing_T=100_h=5,20260612-001017,previous_detection,0.46689,1.40476,1.40476,-0.0761121,0.0422269,0.343148,43.8973,35.4902,28.6598,2,14.3299,0,3,6.51966e-06,1
41,1321.6,76.13,3.5845,1.46174,21.0,56.35,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,0.1964688270438712,annealing_T=100_h=5,20260612-001017,previous_detection,1.52483,2.33225,2.33225,-0.0761121,0.0422269,0.343148,43.8973,35.4902,28.6598,2,14.3299,0,3,6.51966e-06,1
41,1321.6,76.13,12.9715,1.53193,23.0,56.46,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,0.1964688270438712,annealing_T=100_h=5,20260612-001017,previous_detection,7.7625,1.222,7.7625,-0.0761121,0.0422269,0.343148,43.8973,35.4902,28.6598,2,14.3299,0,3,6.51966e-06,1
42,1371.61,812.0,73.8041,1.50321,17.0,56.13,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.5473848907107923,annealing_T=150_h=5,20260909-034512,phase_detection,4.4116,4.0027,4.4116,-0.0894524,0.00913094,0.0146506,268.395,47.5453,592.886,2,296.443,0,3,2.10497e-08,1
42,1371.61,812.0,30.5974,1.46572,19.0,56.24,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.5473848907107923,annealing_T=150_h=5,20260909-034512,phase_detection,2.8061,4.6372,4.6372,-0.0894524,0.00913094,0.0146506,268.395,47.5453,592.886,2,296.443,0,3,2.10497e-08,1
42,1371.61,812.0,26.0628,1.34966,21.0,56.35,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.5473848907107923,annealing_T=150_h=5,20260909-034512,phase_detection,0.2082,7.6001,7.6001,-0.0894524,0.00913094,0.0146506,268.395,47.5453,592.886,2,296.443,0,3,2.10497e-08,1
42,1371.61,812.0,54.0471,1.36245,23.0,56.46,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.5473848907107923,annealing_T=150_h=5,20260909-034512,phase_detection,3.2315,3.9915,3.9915,-0.0894524,0.00913094,0.0146506,268.395,47.5453,592.886,2,296.443,0,3,2.10497e-08,1
43,1376.56,912.64,13.8979,1.2234,17.0,56.13,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.654524439518265,annealing_T=100_h=25,20260702-101218,previous_detection,6.43043,2.3654,6.43043,0.0478794,0.0178217,0.131182,5.83777,2.1414,6.78455,2,3.39227,0,3,1.08571e-05,1
43,1376.56,912.64,14.9622,1.23383,19.0,56.24,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.654524439518265,annealing_T=100_h=25,20260702-101218,previous_detection,1.6201,7.1464,7.1464,0.0478794,0.0178217,0.131182,5.83777,2.1414,6.78455,2,3.39227,0,3,1.08571e-05,1
43,1376.56,912.64,13.0281,1.29492,21.0,56.35,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.654524439518265,annealing_T=100_h=25,20260702-101218,previous_detection,2.4486,5.0522,5.0522,0.0478794,0.0178217,0.131182,5.83777,2.1414,6.78455,2,3.39227,0,3,1.08571e-05,1
43,1376.56,912.64,18.7696,1.11309,23.0,56.46,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.654524439518265,annealing_T=100_h=25,20260702-101218,previous_detection,3.9345,0.3155,3.9345,0.0478794,0.0178217,0.131182,5.83777,2.1414,6.78455,2,3.39227,0,3,1.08571e-05,1
44,1495.93,507.56,29.6948,1.21637,17.0,56.13,annealing_T=150_h=5,present,reappeared,20.0,1256.6370614359173,20260909-034512,3.0674093303633603,annealing_T=150_h=5,20260909-034512,phase_detection,0.0425,4.403,4.403,0.065688,0.00820271,0.0149615,10.2813,1.71013,41.207,2,20.6035,0,3,8.50413e-09,1
44,1495.93,507.56,35.1152,1.46964,19.0,56.24,annealing_T=150_h=5,present,reappeared,20.0,1256.6370614359173,20260909-034512,3.0674093303633603,annealing_T=150_h=5,20260909-034512,phase_detection,3.4204,0.1708,3.4204,0.065688,0.00820271,0.0149615,10.2813,1.71013,41.207,2,20.6035,0,3,8.50413e-09,1
44,1495.93,507.56,50.1062,1.69121,21.0,56.35,annealing_T=150_h=5,present,reappeared,20.0,1256.6370614359173,20260909-034512,3.0674093303633603,annealing_T=150_h=5,20260909-034512,phase_detection,2.7332,4.146,4.146,0.065688,0.00820271,0.0149615,10.2813,1.71013,41.207,2,20.6035,0,3,8.50413e-09,1
44,1495.93,507.56,41.6012,1.65848,23.0,56.46,annealing_T=150_h=5,present,reappeared,20.0,1256.6370614359173,20260909-034512,3.0674093303633603,annealing_T=150_h=5,20260909-034512,phase_detection,4.6581,0.2914,4.6581,0.065688,0.00820271,0.0149615,10.2813,1.71013,41.207,2,20.6035,0,3,8.50413e-09,1
45,1502.88,866.45,8.0359,1.51356,17.0,56.13,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,0.5921148537236492,annealing_T=100_h=5,20260612-001017,previous_detection,1.60322,2.9624,2.9624,-0.0319596,0.0319405,0.14031,19.4457,12.2526,18.1584,2,9.0792,0,3,3.14439e-06,1
45,1502.88,866.45,15.5178,1.42361,19.0,56.24,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,0.5921148537236492,annealing_T=100_h=5,20260612-001017,previous_detection,3.8841,1.3689,3.8841,-0.0319596,0.0319405,0.14031,19.4457,12.2526,18.1584,2,9.0792,0,3,3.14439e-06,1
45,1502.88,866.45,9.33794,1.36002,21.0,56.35,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,0.5921148537236492,annealing_T=100_h=5,20260612-001017,previous_detection,6.75973,0.54086,6.75973,-0.0319596,0.0319405,0.14031,19.4457,12.2526,18.1584,2,9.0792,0,3,3.14439e-06,1
45,1502.88,866.45,7.33096,1.70184,23.0,56.46,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,0.5921148537236492,annealing_T=100_h=5,20260612-001017,previous_detection,3.17628,4.95154,4.95154,-0.0319596,0.0319405,0.14031,19.4457,12.2526,18.1584,2,9.0792,0,3,3.14439e-06,1
46,1537.56,405.87,-5.41242,1.26043,17.0,56.13,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.824499955744365,annealing_T=100_h=25,20260702-101218,previous_detection,9.71468,0.04184,9.71468,0.192544,0.027611,0.063764,-0.2521,0.150346,22.3752,2,11.1876,0,3,4.53823e-06,1
46,1537.56,405.87,-14.5996,1.39401,19.0,56.24,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.824499955744365,annealing_T=100_h=25,20260702-101218,previous_detection,6.8481,7.98079,7.98079,0.192544,0.027611,0.063764,-0.2521,0.150346,22.3752,2,11.1876,0,3,4.53823e-06,1
46,1537.56,405.87,-10.6352,1.27833,21.0,56.35,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.824499955744365,annealing_T=100_h=25,20260702-101218,previous_detection,1.4884,2.98233,2.98233,0.192544,0.027611,0.063764,-0.2521,0.150346,22.3752,2,11.1876,0,3,4.53823e-06,1
46,1537.56,405.87,-22.4894,1.43966,23.0,56.46,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.824499955744365,annealing_T=100_h=25,20260702-101218,previous_detection,10.6546,10.979,10.979,0.192544,0.027611,0.063764,-0.2521,0.150346,22.3752,2,11.1876,0,3,4.53823e-06,1
47,1584.63,812.68,8.0216,1.47234,17.0,56.13,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,0.5303772242471304,annealing_T=100_h=5,20260612-001017,previous_detection,0.54919,6.51373,6.51373,-0.199767,0.196345,0.326936,177.342,639.537,49.3299,2,24.6649,0,3,5.14625e-07,1
47,1584.63,812.68,-3.24914,1.48437,19.0,56.24,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,0.5303772242471304,annealing_T=100_h=5,20260612-001017,previous_detection,0.6534,6.93295,6.93295,-0.199767,0.196345,0.326936,177.342,639.537,49.3299,2,24.6649,0,3,5.14625e-07,1
47,1584.63,812.68,8.97764,1.36268,21.0,56.35,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,0.5303772242471304,annealing_T=100_h=5,20260612-001017,previous_detection,6.38836,2.56279,6.38836,-0.199767,0.196345,0.326936,177.342,639.537,49.3299,2,24.6649,0,3,5.14625e-07,1
47,1584.63,812.68,-0.516147,1.56549,23.0,56.46,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,0.5303772242471304,annealing_T=100_h=5,20260612-001017,previous_detection,6.106353,5.525167,6.106353,-0.199767,0.196345,0.326936,177.342,639.537,49.3299,2,24.6649,0,3,5.14625e-07,1
48,1585.61,651.71,-1.11381,1.04617,17.0,56.13,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.7493453766304587,annealing_T=100_h=25,20260702-101218,previous_detection,2.66161,0.482918,2.66161,0.035224,0.0756075,0.0998193,-1.37496,2.12503,5.66708,2,2.83354,0,3,3.35964e-06,1
48,1585.61,651.71,-4.34114,1.10792,19.0,56.24,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.7493453766304587,annealing_T=100_h=25,20260702-101218,previous_detection,2.31478,3.912096,3.912096,0.035224,0.0756075,0.0998193,-1.37496,2.12503,5.66708,2,2.83354,0,3,3.35964e-06,1
48,1585.61,651.71,-3.7933,1.0778,21.0,56.35,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.7493453766304587,annealing_T=100_h=25,20260702-101218,previous_detection,0.89187,1.10019,1.10019,0.035224,0.0756075,0.0998193,-1.37496,2.12503,5.66708,2,2.83354,0,3,3.35964e-06,1
48,1585.61,651.71,-2.00425,1.11264,23.0,56.46,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.7493453766304587,annealing_T=100_h=25,20260702-101218,previous_detection,1.624714,3.12618,3.12618,0.035224,0.0756075,0.0998193,-1.37496,2.12503,5.66708,2,2.83354,0,3,3.35964e-06,1
49,1618.59,705.34,-2.77726,1.30757,17.0,56.13,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.4166091947188484,annealing_T=100_h=25,20260702-101218,previous_detection,4.06418,4.64907,4.64907,0.295245,0.0495469,0.256353,-0.0145304,0.0159572,87.5917,2,43.7958,0,3,1.43194e-06,1
49,1618.59,705.34,3.92833,1.23795,19.0,56.24,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.4166091947188484,annealing_T=100_h=25,20260702-101218,previous_detection,6.51827,1.27497,6.51827,0.295245,0.0495469,0.256353,-0.0145304,0.0159572,87.5917,2,43.7958,0,3,1.43194e-06,1
49,1618.59,705.34,-15.1051,1.21341,21.0,56.35,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.4166091947188484,annealing_T=100_h=25,20260702-101218,previous_detection,2.8209,1.6011,2.8209,0.295245,0.0495469,0.256353,-0.0145304,0.0159572,87.5917,2,43.7958,0,3,1.43194e-06,1
49,1618.59,705.34,-10.2968,1.33901,23.0,56.46,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.4166091947188484,annealing_T=100_h=25,20260702-101218,previous_detection,7.1335,7.84095,7.84095,0.295245,0.0495469,0.256353,-0.0145304,0.0159572,87.5917,2,43.7958,0,3,1.43194e-06,1
50,1732.6,724.03,98.0132,1.35178,17.0,56.13,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.4449913494551396,annealing_T=150_h=5,20260909-034512,phase_detection,1.1641,2.0008,2.0008,0.0590681,0.00248116,0.0140573,39.2117,2.00561,158.104,2,79.0522,0,3,1.12548e-05,1
50,1732.6,724.03,136.385,1.53425,19.0,56.24,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.4449913494551396,annealing_T=150_h=5,20260909-034512,phase_detection,0.334,5.076,5.076,0.0590681,0.00248116,0.0140573,39.2117,2.00561,158.104,2,79.0522,0,3,1.12548e-05,1
50,1732.6,724.03,134.862,1.43588,21.0,56.35,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.4449913494551396,annealing_T=150_h=5,20260909-034512,phase_detection,0.567,0.824,0.824,0.0590681,0.00248116,0.0140573,39.2117,2.00561,158.104,2,79.0522,0,3,1.12548e-05,1
50,1732.6,724.03,149.063,1.48547,23.0,56.46,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.4449913494551396,annealing_T=150_h=5,20260909-034512,phase_detection,11.323,2.736,11.323,0.0590681,0.00248116,0.0140573,39.2117,2.00561,158.104,2,79.0522,0,3,1.12548e-05,1
51,1773.56,478.34,741.659,1.80843,17.0,56.13,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,3.131293662370195,annealing_T=100_h=25,20260702-101218,previous_detection,5.658,13.384,13.384,-0.323779,0.00112835,0.0258408,209272,4219.49,70872.2,2,35436.1,0,3,5.5529e-07,1
51,1773.56,478.34,853.868,1.86728,19.0,56.24,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,3.131293662370195,annealing_T=100_h=25,20260702-101218,previous_detection,14.621,16.079,16.079,-0.323779,0.00112835,0.0258408,209272,4219.49,70872.2,2,35436.1,0,3,5.5529e-07,1
51,1773.56,478.34,36.9809,1.57522,21.0,56.35,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,3.131293662370195,annealing_T=100_h=25,20260702-101218,previous_detection,11.2668,7.2436,11.2668,-0.323779,0.00112835,0.0258408,209272,4219.49,70872.2,2,35436.1,0,3,5.5529e-07,1
51,1773.56,478.34,29.4395,1.48964,23.0,56.46,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,3.131293662370195,annealing_T=100_h=25,20260702-101218,previous_detection,5.3375,3.3189,5.3375,-0.323779,0.00112835,0.0258408,209272,4219.49,70872.2,2,35436.1,0,3,5.5529e-07,1
52,1782.44,556.59,25.8723,1.58888,17.0,56.13,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,2.1512786895239664,annealing_T=150_h=5,20260909-034512,phase_detection,2.526,2.9884,2.9884,0.0315621,0.0171268,0.0272065,12.5988,4.37559,60.287,2,30.1435,0,3,3.77822e-07,1
52,1782.44,556.59,10.8485,1.89221,19.0,56.24,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,2.1512786895239664,annealing_T=150_h=5,20260909-034512,phase_detection,0.2007,5.6781,5.6781,0.0315621,0.0171268,0.0272065,12.5988,4.37559,60.287,2,30.1435,0,3,3.77822e-07,1
52,1782.44,556.59,31.0083,1.90191,21.0,56.35,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,2.1512786895239664,annealing_T=150_h=5,20260909-034512,phase_detection,7.5433,2.303,7.5433,0.0315621,0.0171268,0.0272065,12.5988,4.37559,60.287,2,30.1435,0,3,3.77822e-07,1
52,1782.44,556.59,25.5862,1.7799,23.0,56.46,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,2.1512786895239664,annealing_T=150_h=5,20260909-034512,phase_detection,0.3807,4.9428,4.9428,0.0315621,0.0171268,0.0272065,12.5988,4.37559,60.287,2,30.1435,0,3,3.77822e-07,1
53,1820.54,357.94,231.665,1.45288,17.0,56.13,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,2.027436805427035,annealing_T=150_h=5,20260909-034512,phase_detection,3.128,4.241,4.241,-0.16278,0.00222477,0.00930087,4047.18,166.698,4431.07,2,2215.53,0,3,1.1507e-05,1
53,1820.54,357.94,277.808,1.75389,19.0,56.24,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,2.027436805427035,annealing_T=150_h=5,20260909-034512,phase_detection,2.315,1.133,2.315,-0.16278,0.00222477,0.00930087,4047.18,166.698,4431.07,2,2215.53,0,3,1.1507e-05,1
53,1820.54,357.94,76.3953,1.56019,21.0,56.35,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,2.027436805427035,annealing_T=150_h=5,20260909-034512,phase_detection,3.5488,1.0869,3.5488,-0.16278,0.00222477,0.00930087,4047.18,166.698,4431.07,2,2215.53,0,3,1.1507e-05,1
53,1820.54,357.94,99.923,1.54374,23.0,56.46,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,2.027436805427035,annealing_T=150_h=5,20260909-034512,phase_detection,5.4508,5.6657,5.6657,-0.16278,0.00222477,0.00930087,4047.18,166.698,4431.07,2,2215.53,0,3,1.1507e-05,1
54,1822.18,995.34,20.4166,1.40511,17.0,56.13,annealing_T=150_h=5,absent,disappeared,20.0,1256.6370614359173,20260909-034512,1.1458621208505844,annealing_T=125_h=25,20260828-044900,previous_detection,3.2285,3.927,3.927,-0.146732,0.0211808,0.0677772,279.681,111.07,37.1684,2,18.5842,0,3,3.16468e-07,1
54,1822.18,995.34,24.5188,1.45542,19.0,56.24,annealing_T=150_h=5,absent,disappeared,20.0,1256.6370614359173,20260909-034512,1.1458621208505844,annealing_T=125_h=25,20260828-044900,previous_detection,8.1853,5.3843,8.1853,-0.146732,0.0211808,0.0677772,279.681,111.07,37.1684,2,18.5842,0,3,3.16468e-07,1
54,1822.18,995.34,8.65159,1.46383,21.0,56.35,annealing_T=150_h=5,absent,disappeared,20.0,1256.6370614359173,20260909-034512,1.1458621208505844,annealing_T=125_h=25,20260828-044900,previous_detection,3.36034,3.47331,3.47331,-0.146732,0.0211808,0.0677772,279.681,111.07,37.1684,2,18.5842,0,3,3.16468e-07,1
54,1822.18,995.34,8.95048,1.39043,23.0,56.46,annealing_T=150_h=5,absent,disappeared,20.0,1256.6370614359173,20260909-034512,1.1458621208505844,annealing_T=125_h=25,20260828-044900,previous_detection,4.32942,1.8594,4.32942,-0.146732,0.0211808,0.0677772,279.681,111.07,37.1684,2,18.5842,0,3,3.16468e-07,1
55,1851.39,559.26,31.8901,1.68055,17.0,56.13,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.8378792125708632,annealing_T=150_h=5,20260909-034512,phase_detection,3.9528,0.2511,3.9528,0.0320282,0.00969444,0.0232771,21.2327,4.18528,47.5323,2,23.7661,0,3,6.49988e-06,1
55,1851.39,559.26,49.6343,1.84855,19.0,56.24,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.8378792125708632,annealing_T=150_h=5,20260909-034512,phase_detection,5.5071,2.8285,5.5071,0.0320282,0.00969444,0.0232771,21.2327,4.18528,47.5323,2,23.7661,0,3,6.49988e-06,1
55,1851.39,559.26,36.8821,1.82183,21.0,56.35,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.8378792125708632,annealing_T=150_h=5,20260909-034512,phase_detection,1.2265,0.5258,1.2265,0.0320282,0.00969444,0.0232771,21.2327,4.18528,47.5323,2,23.7661,0,3,6.49988e-06,1
55,1851.39,559.26,44.2835,1.83485,23.0,56.46,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.8378792125708632,annealing_T=150_h=5,20260909-034512,phase_detection,0.0815,3.3243,3.3243,0.0320282,0.00969444,0.0232771,21.2327,4.18528,47.5323,2,23.7661,0,3,6.49988e-06,1
56,94.92,354.44,2.64175,1.48157,17.0,56.13,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,3.163036515755078,annealing_T=100_h=25,20260702-101218,previous_detection,3.607045,1.745906,3.607045,0.202545,0.0155488,0.0333938,0.386123,0.131019,75.8123,2,37.9061,0,3,1.50992e-07,1
56,94.92,354.44,26.508,1.62284,19.0,56.24,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,3.163036515755078,annealing_T=100_h=25,20260702-101218,previous_detection,0.777,4.0901,4.0901,0.202545,0.0155488,0.0333938,0.386123,0.131019,75.8123,2,37.9061,0,3,1.50992e-07,1
56,94.92,354.44,30.7934,1.56193,21.0,56.35,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,3.163036515755078,annealing_T=100_h=25,20260702-101218,previous_detection,5.1165,2.793,5.1165,0.202545,0.0155488,0.0333938,0.386123,0.131019,75.8123,2,37.9061,0,3,1.50992e-07,1
56,94.92,354.44,38.0226,1.54477,23.0,56.46,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,3.163036515755078,annealing_T=100_h=25,20260702-101218,previous_detection,1.7935,3.6047,3.6047,0.202545,0.0155488,0.0333938,0.386123,0.131019,75.8123,2,37.9061,0,3,1.50992e-07,1
57,456.85,767.35,11.8606,1.4078,17.0,56.13,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.830194339616982,annealing_T=100_h=25,20260702-101218,previous_detection,6.5391,1.082,6.5391,0.107071,0.015205,0.0556656,2.47609,0.78323,51.1812,2,25.5906,0,3,7.38582e-08,1
57,456.85,767.35,18.3767,1.30239,19.0,56.24,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.830194339616982,annealing_T=100_h=25,20260702-101218,previous_detection,2.9758,5.6417,5.6417,0.107071,0.015205,0.0556656,2.47609,0.78323,51.1812,2,25.5906,0,3,7.38582e-08,1
57,456.85,767.35,32.0659,1.48383,21.0,56.35,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.830194339616982,annealing_T=100_h=25,20260702-101218,previous_detection,5.6205,0.8716,5.6205,0.107071,0.015205,0.0556656,2.47609,0.78323,51.1812,2,25.5906,0,3,7.38582e-08,1
57,456.85,767.35,23.4404,1.66257,23.0,56.46,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.830194339616982,annealing_T=100_h=25,20260702-101218,previous_detection,2.1032,2.0088,2.1032,0.107071,0.015205,0.0556656,2.47609,0.78323,51.1812,2,25.5906,0,3,7.38582e-08,1
58,514.06,883.03,251.894,1.43354,17.0,56.13,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,2.2999347816841405,annealing_T=150_h=5,20260909-034512,phase_detection,0.455,1.781,1.781,0.0690518,0.00104362,0.00204315,81.3544,1.74709,164.508,2,82.254,0,3,1.95738e-10,1
58,514.06,883.03,313.4,1.42325,19.0,56.24,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,2.2999347816841405,annealing_T=150_h=5,20260909-034512,phase_detection,7.1,3.571,7.1,0.0690518,0.00104362,0.00204315,81.3544,1.74709,164.508,2,82.254,0,3,1.95738e-10,1
58,514.06,883.03,352.727,1.46151,21.0,56.35,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,2.2999347816841405,annealing_T=150_h=5,20260909-034512,phase_detection,2.752,6.469,6.469,0.0690518,0.00104362,0.00204315,81.3544,1.74709,164.508,2,82.254,0,3,1.95738e-10,1
58,514.06,883.03,390.274,1.62585,23.0,56.46,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,2.2999347816841405,annealing_T=150_h=5,20260909-034512,phase_detection,3.574,7.856,7.856,0.0690518,0.00104362,0.00204315,81.3544,1.74709,164.508,2,82.254,0,3,1.95738e-10,1
59,701.14,368.89,-2.89092,1.4878,17.0,56.13,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,,annealing_T=75_h=5,20260521-080451,previous_detection,7.21308,0.1159,7.21308,-0.262045,0.158813,0,169.416,498.339,136.643,2,68.3213,0,3,1.44673e-05,1
59,701.14,368.89,14.8935,1.52259,19.0,56.24,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,,annealing_T=75_h=5,20260521-080451,previous_detection,3.4743,4.1406,4.1406,-0.262045,0.158813,0,169.416,498.339,136.643,2,68.3213,0,3,1.44673e-05,1
59,701.14,368.89,-2.00477,1.5008,21.0,56.35,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,,annealing_T=75_h=5,20260521-080451,previous_detection,4.85033,3.36387,4.85033,-0.262045,0.158813,0,169.416,498.339,136.643,2,68.3213,0,3,1.44673e-05,1
59,701.14,368.89,-9.2492,1.49993,23.0,56.46,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,,annealing_T=75_h=5,20260521-080451,previous_detection,1.083,1.67021,1.67021,-0.262045,0.158813,0,169.416,498.339,136.643,2,68.3213,0,3,1.44673e-05,1
60,740.09,314.55,-2.05476,1.16609,17.0,56.13,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.890674661735585,annealing_T=75_h=25,20260531-095134,previous_detection,0.3353,4.75829,4.75829,-0.105022,0.0484135,0,-32.8304,30.4086,87.7764,2,43.8882,0,3,2.0474e-06,1
60,740.09,314.55,-10.9269,1.43617,19.0,56.24,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.890674661735585,annealing_T=75_h=25,20260531-095134,previous_detection,4.129,5.34025,5.34025,-0.105022,0.0484135,0,-32.8304,30.4086,87.7764,2,43.8882,0,3,2.0474e-06,1
60,740.09,314.55,-10.4752,1.33234,21.0,56.35,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.890674661735585,annealing_T=75_h=25,20260531-095134,previous_detection,0.2677,7.20381,7.20381,-0.105022,0.0484135,0,-32.8304,30.4086,87.7764,2,43.8882,0,3,2.0474e-06,1
60,740.09,314.55,3.83391,1.19114,23.0,56.46,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.890674661735585,annealing_T=75_h=25,20260531-095134,previous_detection,5.39265,2.43196,5.39265,-0.105022,0.0484135,0,-32.8304,30.4086,87.7764,2,43.8882,0,3,2.0474e-06,1
61,907.89,732.87,22.9904,1.48223,17.0,56.13,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.8901058171436256,annealing_T=150_h=5,20260909-034512,phase_detection,5.8625,2.2923,5.8625,0.0198519,0.0101594,0.0361759,20.7486,4.29446,73.8123,2,36.9062,0,3,6.81063e-07,1
61,907.89,732.87,39.2163,1.31336,19.0,56.24,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.8901058171436256,annealing_T=150_h=5,20260909-034512,phase_detection,4.7884,3.1994,4.7884,0.0198519,0.0101594,0.0361759,20.7486,4.29446,73.8123,2,36.9062,0,3,6.81063e-07,1
61,907.89,732.87,26.9881,1.3954,21.0,56.35,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.8901058171436256,annealing_T=150_h=5,20260909-034512,phase_detection,0.0011,2.0055,2.0055,0.0198519,0.0101594,0.0361759,20.7486,4.29446,73.8123,2,36.9062,0,3,6.81063e-07,1
